#    L    TT             EE             BB             TE             PP             TP             EP          
   184   0.526833E+04   0.764043E+00   0.000000E+00  -0.314983E+02   0.637107E-07   0.172087E-03  -0.684825E-06
   185   0.529164E+04   0.754368E+00   0.000000E+00  -0.306411E+02   0.633752E-07   0.170678E-03  -0.667607E-06
   186   0.531413E+04   0.744925E+00   0.000000E+00  -0.297553E+02   0.630426E-07   0.169288E-03  -0.649715E-06
   187   0.533645E+04   0.735856E+00   0.000000E+00  -0.288423E+02   0.627127E-07   0.167915E-03  -0.631218E-06
   188   0.535824E+04   0.727146E+00   0.000000E+00  -0.279036E+02   0.623855E-07   0.166560E-03  -0.612184E-06
   189   0.537942E+04   0.718833E+00   0.000000E+00  -0.269376E+02   0.620611E-07   0.165220E-03  -0.592679E-06
   190   0.540043E+04   0.710969E+00   0.000000E+00  -0.259467E+02   0.617394E-07   0.163897E-03  -0.572770E-06
   191   0.542055E+04   0.703576E+00   0.000000E+00  -0.249278E+02   0.614202E-07   0.162588E-03  -0.552526E-06
   192   0.544027E+04   0.696677E+00   0.000000E+00  -0.238831E+02   0.611038E-07   0.161294E-03  -0.532013E-06
   193   0.545939E+04   0.690318E+00   0.000000E+00  -0.228141E+02   0.607898E-07   0.160013E-03  -0.511299E-06
   194   0.547812E+04   0.684528E+00   0.000000E+00  -0.217186E+02   0.604785E-07   0.158745E-03  -0.490452E-06
   195   0.549624E+04   0.679344E+00   0.000000E+00  -0.205988E+02   0.601697E-07   0.157489E-03  -0.469537E-06
   196   0.551375E+04   0.674804E+00   0.000000E+00  -0.194540E+02   0.598634E-07   0.156244E-03  -0.448624E-06
   197   0.553080E+04   0.670953E+00   0.000000E+00  -0.182855E+02   0.595596E-07   0.155010E-03  -0.427778E-06
   198   0.554731E+04   0.667814E+00   0.000000E+00  -0.170927E+02   0.592582E-07   0.153785E-03  -0.407068E-06
   199   0.556328E+04   0.665424E+00   0.000000E+00  -0.158763E+02   0.589592E-07   0.152570E-03  -0.386561E-06
   200   0.557872E+04   0.663812E+00   0.000000E+00  -0.146370E+02   0.586626E-07   0.151363E-03  -0.366323E-06
   201   0.559354E+04   0.663040E+00   0.000000E+00  -0.133741E+02   0.583684E-07   0.150165E-03  -0.346410E-06
   202   0.560783E+04   0.663114E+00   0.000000E+00  -0.120890E+02   0.580765E-07   0.148973E-03  -0.326827E-06
   203   0.562150E+04   0.664095E+00   0.000000E+00  -0.107810E+02   0.577870E-07   0.147790E-03  -0.307567E-06
   204   0.563448E+04   0.666005E+00   0.000000E+00  -0.945321E+01   0.574997E-07   0.146614E-03  -0.288623E-06
   205   0.564693E+04   0.668890E+00   0.000000E+00  -0.810327E+01   0.572147E-07   0.145446E-03  -0.269988E-06
   206   0.565868E+04   0.672788E+00   0.000000E+00  -0.673249E+01   0.569320E-07   0.144286E-03  -0.251655E-06
   207   0.566989E+04   0.677720E+00   0.000000E+00  -0.534134E+01   0.566515E-07   0.143133E-03  -0.233617E-06
   208   0.568034E+04   0.683739E+00   0.000000E+00  -0.393035E+01   0.563732E-07   0.141988E-03  -0.215866E-06
   209   0.569017E+04   0.690869E+00   0.000000E+00  -0.249989E+01   0.560971E-07   0.140851E-03  -0.198396E-06
   210   0.569938E+04   0.699162E+00   0.000000E+00  -0.105088E+01   0.558233E-07   0.139721E-03  -0.181200E-06
   211   0.570797E+04   0.708648E+00   0.000000E+00   0.416621E+00   0.555515E-07   0.138598E-03  -0.164271E-06
   212   0.571580E+04   0.719357E+00   0.000000E+00   0.190166E+01   0.552819E-07   0.137484E-03  -0.147601E-06
   213   0.572308E+04   0.731334E+00   0.000000E+00   0.340428E+01   0.550145E-07   0.136376E-03  -0.131184E-06
   214   0.572966E+04   0.744573E+00   0.000000E+00   0.492325E+01   0.547491E-07   0.135277E-03  -0.115012E-06
   215   0.573562E+04   0.759267E+00   0.000000E+00   0.645783E+01   0.544858E-07   0.134185E-03  -0.990790E-07
   216   0.574089E+04   0.775231E+00   0.000000E+00   0.800853E+01   0.542246E-07   0.133100E-03  -0.833774E-07
   217   0.574561E+04   0.792622E+00   0.000000E+00   0.957332E+01   0.539654E-07   0.132023E-03  -0.679004E-07
   218   0.574964E+04   0.811439E+00   0.000000E+00   0.111524E+02   0.537083E-07   0.130953E-03  -0.526408E-07
   219   0.575303E+04   0.831684E+00   0.000000E+00   0.127468E+02   0.534531E-07   0.129890E-03  -0.375917E-07
   220   0.575581E+04   0.853505E+00   0.000000E+00   0.143519E+02   0.532000E-07   0.128835E-03  -0.227460E-07
   221   0.575796E+04   0.876830E+00   0.000000E+00   0.159701E+02   0.529488E-07   0.127788E-03  -0.809668E-08
   222   0.575948E+04   0.901806E+00   0.000000E+00   0.175998E+02   0.526996E-07   0.126748E-03   0.636321E-08
   223   0.576024E+04   0.928360E+00   0.000000E+00   0.192417E+02   0.524522E-07   0.125715E-03   0.206407E-07
   224   0.576051E+04   0.956492E+00   0.000000E+00   0.208922E+02   0.522068E-07   0.124689E-03   0.347428E-07
   225   0.576008E+04   0.986353E+00   0.000000E+00   0.225541E+02   0.519633E-07   0.123671E-03   0.486766E-07
   226   0.575902E+04   0.101794E+01   0.000000E+00   0.242238E+02   0.517217E-07   0.122660E-03   0.624491E-07
   227   0.575726E+04   0.105126E+01   0.000000E+00   0.259027E+02   0.514819E-07   0.121657E-03   0.760672E-07
   228   0.575495E+04   0.108631E+01   0.000000E+00   0.275893E+02   0.512439E-07   0.120661E-03   0.895379E-07
   229   0.575200E+04   0.112316E+01   0.000000E+00   0.292822E+02   0.510078E-07   0.119672E-03   0.102868E-06
   230   0.574835E+04   0.116181E+01   0.000000E+00   0.309821E+02   0.507734E-07   0.118690E-03   0.116066E-06
