#    L    TT             EE             BB             TE          
   397   0.176393E+04   0.215875E+02   0.434273E-01   0.972882E+01
   398   0.175776E+04   0.215764E+02   0.435629E-01   0.780219E+01
   399   0.175198E+04   0.215616E+02   0.436991E-01   0.588317E+01
   400   0.174659E+04   0.215431E+02   0.438361E-01   0.397265E+01
   401   0.174166E+04   0.215202E+02   0.439738E-01   0.207123E+01
   402   0.173719E+04   0.214928E+02   0.441123E-01   0.179835E+00
   403   0.173311E+04   0.214625E+02   0.442515E-01  -0.170092E+01
   404   0.172943E+04   0.214277E+02   0.443916E-01  -0.356946E+01
   405   0.172620E+04   0.213885E+02   0.445324E-01  -0.542660E+01
   406   0.172329E+04   0.213464E+02   0.446740E-01  -0.727010E+01
   407   0.172084E+04   0.212998E+02   0.448164E-01  -0.910142E+01
   408   0.171878E+04   0.212495E+02   0.449597E-01  -0.109161E+02
   409   0.171718E+04   0.211963E+02   0.451039E-01  -0.127164E+02
   410   0.171589E+04   0.211379E+02   0.452489E-01  -0.145014E+02
   411   0.171507E+04   0.210766E+02   0.453948E-01  -0.162691E+02
   412   0.171456E+04   0.210116E+02   0.455415E-01  -0.180201E+02
   413   0.171444E+04   0.209429E+02   0.456892E-01  -0.197529E+02
   414   0.171463E+04   0.208706E+02   0.458378E-01  -0.214675E+02
   415   0.171528E+04   0.207953E+02   0.459873E-01  -0.231616E+02
   416   0.171624E+04   0.207156E+02   0.461378E-01  -0.248368E+02
   417   0.171752E+04   0.206329E+02   0.462892E-01  -0.264923E+02
   418   0.171919E+04   0.205451E+02   0.464416E-01  -0.281252E+02
   419   0.172124E+04   0.204551E+02   0.465949E-01  -0.297360E+02
   420   0.172360E+04   0.203622E+02   0.467492E-01  -0.313249E+02
   421   0.172635E+04   0.202656E+02   0.469045E-01  -0.328903E+02
   422   0.172941E+04   0.201653E+02   0.470608E-01  -0.344329E+02
   423   0.173271E+04   0.200613E+02   0.472181E-01  -0.359507E+02
   424   0.173633E+04   0.199544E+02   0.473764E-01  -0.374441E+02
   425   0.174033E+04   0.198439E+02   0.475357E-01  -0.389111E+02
   426   0.174464E+04   0.197312E+02   0.476960E-01  -0.403523E+02
   427   0.174919E+04   0.196148E+02   0.478574E-01  -0.417686E+02
   428   0.175405E+04   0.194954E+02   0.480198E-01  -0.431560E+02
   429   0.175915E+04   0.193732E+02   0.481832E-01  -0.445163E+02
   430   0.176463E+04   0.192488E+02   0.483476E-01  -0.458492E+02
   431   0.177035E+04   0.191207E+02   0.485130E-01  -0.471534E+02
   432   0.177624E+04   0.189896E+02   0.486795E-01  -0.484296E+02
   433   0.178251E+04   0.188572E+02   0.488470E-01  -0.496747E+02
   434   0.178895E+04   0.187211E+02   0.490156E-01  -0.508918E+02
   435   0.179562E+04   0.185835E+02   0.491851E-01  -0.520785E+02
   436   0.180260E+04   0.184430E+02   0.493557E-01  -0.532350E+02
   437   0.180983E+04   0.182996E+02   0.495273E-01  -0.543597E+02
   438   0.181721E+04   0.181540E+02   0.497000E-01  -0.554526E+02
   439   0.182491E+04   0.180070E+02   0.498736E-01  -0.565151E+02
   440   0.183277E+04   0.178570E+02   0.500482E-01  -0.575443E+02
   441   0.184086E+04   0.177049E+02   0.502239E-01  -0.585424E+02
   442   0.184905E+04   0.175505E+02   0.504005E-01  -0.595072E+02
   443   0.185755E+04   0.173948E+02   0.505781E-01  -0.604393E+02
   444   0.186621E+04   0.172376E+02   0.507567E-01  -0.613374E+02
   445   0.187504E+04   0.170767E+02   0.509362E-01  -0.622020E+02
   446   0.188395E+04   0.169159E+02   0.511167E-01  -0.630318E+02
   447   0.189310E+04   0.167536E+02   0.512981E-01  -0.638290E+02
   448   0.190234E+04   0.165884E+02   0.514805E-01  -0.645919E+02
   449   0.191182E+04   0.164225E+02   0.516638E-01  -0.653192E+02
   450   0.192147E+04   0.162560E+02   0.518480E-01  -0.660131E+02
   451   0.193120E+04   0.160872E+02   0.520330E-01  -0.666713E+02
   452   0.194102E+04   0.159177E+02   0.522190E-01  -0.672961E+02
   453   0.195108E+04   0.157475E+02   0.524058E-01  -0.678852E+02
   454   0.196115E+04   0.155759E+02   0.525934E-01  -0.684400E+02
   455   0.197132E+04   0.154036E+02   0.527819E-01  -0.689607E+02
   456   0.198172E+04   0.152298E+02   0.529712E-01  -0.694405E+02
   457   0.199205E+04   0.150561E+02   0.531613E-01  -0.698936E+02
   458   0.200256E+04   0.148816E+02   0.533522E-01  -0.703013E+02
   459   0.201314E+04   0.147072E+02   0.535438E-01  -0.706793E+02
   460   0.202382E+04   0.145314E+02   0.537362E-01  -0.710216E+02
   461   0.203451E+04   0.143556E+02   0.539293E-01  -0.713289E+02
   462   0.204528E+04   0.141791E+02   0.541231E-01  -0.715954E+02
   463   0.205607E+04   0.140034E+02   0.543177E-01  -0.718396E+02
   464   0.206687E+04   0.138277E+02   0.545128E-01  -0.720317E+02
   465   0.207769E+04   0.136521E+02   0.547087E-01  -0.722015E+02
   466   0.208858E+04   0.134758E+02   0.549052E-01  -0.723267E+02
   467   0.209957E+04   0.133002E+02   0.551022E-01  -0.724221E+02
   468   0.211049E+04   0.131254E+02   0.552999E-01  -0.724804E+02
   469   0.212142E+04   0.129500E+02   0.554982E-01  -0.725089E+02
   470   0.213244E+04   0.127760E+02   0.556970E-01  -0.725002E+02
   471   0.214325E+04   0.126036E+02   0.558963E-01  -0.724543E+02
   472   0.215421E+04   0.124312E+02   0.560962E-01  -0.723786E+02
   473   0.216511E+04   0.122595E+02   0.562965E-01  -0.722657E+02
   474   0.217603E+04   0.120894E+02   0.564974E-01  -0.721230E+02
   475   0.218695E+04   0.119194E+02   0.566986E-01  -0.719431E+02
   476   0.219773E+04   0.117516E+02   0.569003E-01  -0.717282E+02
   477   0.220845E+04   0.115845E+02   0.571024E-01  -0.714879E+02
   478   0.221917E+04   0.114183E+02   0.573049E-01  -0.712037E+02
   479   0.222983E+04   0.112542E+02   0.575077E-01  -0.709000E+02
   480   0.224043E+04   0.110917E+02   0.577109E-01  -0.705576E+02
   481   0.225096E+04   0.109308E+02   0.579144E-01  -0.701801E+02
   482   0.226149E+04   0.107720E+02   0.581182E-01  -0.697735E+02
   483   0.227182E+04   0.106148E+02   0.583223E-01  -0.693400E+02
   484   0.228200E+04   0.104598E+02   0.585266E-01  -0.688737E+02
   485   0.229226E+04   0.103063E+02   0.587311E-01  -0.683760E+02
   486   0.230239E+04   0.101559E+02   0.589359E-01  -0.678491E+02
   487   0.231237E+04   0.100076E+02   0.591408E-01  -0.672930E+02
   488   0.232221E+04   0.986089E+01   0.593458E-01  -0.667070E+02
   489   0.233198E+04   0.971714E+01   0.595510E-01  -0.660925E+02
   490   0.234168E+04   0.957637E+01   0.597563E-01  -0.654488E+02
   491   0.235110E+04   0.943784E+01   0.599617E-01  -0.647788E+02
   492   0.236052E+04   0.930229E+01   0.601671E-01  -0.640818E+02
   493   0.236979E+04   0.916824E+01   0.603725E-01  -0.633563E+02
   494   0.237893E+04   0.903864E+01   0.605780E-01  -0.626060E+02
   495   0.238784E+04   0.891128E+01   0.607834E-01  -0.618293E+02
   496   0.239662E+04   0.878764E+01   0.609887E-01  -0.610277E+02
   497   0.240525E+04   0.866696E+01   0.611940E-01  -0.602006E+02
   498   0.241373E+04   0.854851E+01   0.613992E-01  -0.593507E+02
   499   0.242215E+04   0.843452E+01   0.616042E-01  -0.584752E+02
   500   0.243034E+04   0.832275E+01   0.618091E-01  -0.575784E+02
   501   0.243825E+04   0.821543E+01   0.620137E-01  -0.566590E+02
   502   0.244615E+04   0.811181E+01   0.622182E-01  -0.557168E+02
   503   0.245377E+04   0.801116E+01   0.624224E-01  -0.547541E+02
   504   0.246117E+04   0.791420E+01   0.626263E-01  -0.537694E+02
   505   0.246856E+04   0.782168E+01   0.628299E-01  -0.527665E+02
   506   0.247560E+04   0.773301E+01   0.630332E-01  -0.517432E+02
   507   0.248256E+04   0.764788E+01   0.632361E-01  -0.507016E+02
   508   0.248922E+04   0.756734E+01   0.634386E-01  -0.496410E+02
   509   0.249575E+04   0.749041E+01   0.636407E-01  -0.485645E+02
   510   0.250198E+04   0.741775E+01   0.638424E-01  -0.474712E+02
   511   0.250813E+04   0.734908E+01   0.640435E-01  -0.463613E+02
   512   0.251400E+04   0.728484E+01   0.642441E-01  -0.452361E+02
   513   0.251971E+04   0.722479E+01   0.644442E-01  -0.440971E+02
   514   0.252521E+04   0.716924E+01   0.646437E-01  -0.429444E+02
   515   0.253049E+04   0.711810E+01   0.648427E-01  -0.417780E+02
   516   0.253555E+04   0.707145E+01   0.650409E-01  -0.405993E+02
   517   0.254031E+04   0.702944E+01   0.652385E-01  -0.394091E+02
   518   0.254493E+04   0.699191E+01   0.654355E-01  -0.382082E+02
   519   0.254940E+04   0.695909E+01   0.656316E-01  -0.369957E+02
   520   0.255358E+04   0.693090E+01   0.658271E-01  -0.357747E+02
   521   0.255747E+04   0.690741E+01   0.660217E-01  -0.345452E+02
   522   0.256113E+04   0.688884E+01   0.662156E-01  -0.333072E+02
   523   0.256464E+04   0.687504E+01   0.664086E-01  -0.320621E+02
   524   0.256794E+04   0.686601E+01   0.666008E-01  -0.308107E+02
   525   0.257086E+04   0.686190E+01   0.667920E-01  -0.295523E+02
   526   0.257364E+04   0.686270E+01   0.669824E-01  -0.282890E+02
   527   0.257635E+04   0.686841E+01   0.671717E-01  -0.270216E+02
   528   0.257869E+04   0.687903E+01   0.673602E-01  -0.257517E+02
   529   0.258080E+04   0.689486E+01   0.675476E-01  -0.244776E+02
   530   0.258262E+04   0.691567E+01   0.677340E-01  -0.232031E+02
   531   0.258444E+04   0.694138E+01   0.679193E-01  -0.219253E+02
   532   0.258582E+04   0.697229E+01   0.681036E-01  -0.206479E+02
   533   0.258697E+04   0.700825E+01   0.682868E-01  -0.193707E+02
   534   0.258791E+04   0.704934E+01   0.684688E-01  -0.180947E+02
   535   0.258862E+04   0.709562E+01   0.686498E-01  -0.168205E+02
   536   0.258910E+04   0.714695E+01   0.688295E-01  -0.155480E+02
   537   0.258944E+04   0.720339E+01   0.690081E-01  -0.142789E+02
   538   0.258941E+04   0.726510E+01   0.691855E-01  -0.130138E+02
   539   0.258923E+04   0.733178E+01   0.693616E-01  -0.117534E+02
   540   0.258883E+04   0.740387E+01   0.695365E-01  -0.104985E+02
   541   0.258812E+04   0.748092E+01   0.697102E-01  -0.924913E+01
   542   0.258727E+04   0.756316E+01   0.698826E-01  -0.800743E+01
   543   0.258612E+04   0.765066E+01   0.700536E-01  -0.677299E+01
   544   0.258482E+04   0.774327E+01   0.702234E-01  -0.554674E+01
   545   0.258323E+04   0.784099E+01   0.703918E-01  -0.432928E+01
   546   0.258148E+04   0.794359E+01   0.705589E-01  -0.312164E+01
   547   0.257943E+04   0.805130E+01   0.707247E-01  -0.192411E+01
   548   0.257724E+04   0.816412E+01   0.708891E-01  -0.737707E+00
   549   0.257481E+04   0.828205E+01   0.710520E-01   0.436872E+00
   550   0.257216E+04   0.840508E+01   0.712136E-01   0.159906E+01
   551   0.256937E+04   0.853322E+01   0.713738E-01   0.274826E+01
   552   0.256627E+04   0.866647E+01   0.715326E-01   0.388338E+01
   553   0.256302E+04   0.880332E+01   0.716899E-01   0.500421E+01
   554   0.255954E+04   0.894676E+01   0.718458E-01   0.610994E+01
   555   0.255584E+04   0.909456E+01   0.720002E-01   0.719975E+01
   556   0.255191E+04   0.924745E+01   0.721532E-01   0.827349E+01
   557   0.254783E+04   0.940469E+01   0.723047E-01   0.932938E+01
   558   0.254353E+04   0.956776E+01   0.724548E-01   0.103680E+02
   559   0.253900E+04   0.973444E+01   0.726033E-01   0.113887E+02
   560   0.253439E+04   0.990545E+01   0.727504E-01   0.123899E+02
   561   0.252941E+04   0.100816E+02   0.728960E-01   0.133716E+02
   562   0.252443E+04   0.102627E+02   0.730400E-01   0.143331E+02
   563   0.251922E+04   0.104475E+02   0.731826E-01   0.152759E+02
   564   0.251386E+04   0.106381E+02   0.733236E-01   0.161947E+02
   565   0.250827E+04   0.108316E+02   0.734632E-01   0.170934E+02
   566   0.250254E+04   0.110301E+02   0.736012E-01   0.179689E+02
   567   0.249665E+04   0.112323E+02   0.737377E-01   0.188220E+02
   568   0.249061E+04   0.114395E+02   0.738726E-01   0.196512E+02
   569   0.248434E+04   0.116510E+02   0.740060E-01   0.204587E+02
   570   0.247800E+04   0.118661E+02   0.741379E-01   0.212393E+02
   571   0.247144E+04   0.120856E+02   0.742683E-01   0.219953E+02
   572   0.246472E+04   0.123086E+02   0.743971E-01   0.227266E+02
   573   0.245792E+04   0.125352E+02   0.745244E-01   0.234311E+02
   574   0.245097E+04   0.127662E+02   0.746501E-01   0.241103E+02
   575   0.244388E+04   0.130000E+02   0.747743E-01   0.247618E+02
   576   0.243670E+04   0.132381E+02   0.748969E-01   0.253872E+02
   577   0.242930E+04   0.134798E+02   0.750180E-01   0.259850E+02
   578   0.242182E+04   0.137244E+02   0.751376E-01   0.265544E+02
   579   0.241426E+04   0.139733E+02   0.752557E-01   0.270963E+02
   580   0.240663E+04   0.142250E+02   0.753722E-01   0.276083E+02
   581   0.239870E+04   0.144796E+02   0.754871E-01   0.280927E+02
   582   0.239076E+04   0.147378E+02   0.756006E-01   0.285473E+02
   583   0.238275E+04   0.149988E+02   0.757125E-01   0.289714E+02
   584   0.237465E+04   0.152626E+02   0.758229E-01   0.293663E+02
   585   0.236648E+04   0.155293E+02   0.759318E-01   0.297307E+02
   586   0.235816E+04   0.157981E+02   0.760392E-01   0.300645E+02
   587   0.234984E+04   0.160705E+02   0.761450E-01   0.303678E+02
   588   0.234136E+04   0.163451E+02   0.762494E-01   0.306390E+02
   589   0.233280E+04   0.166224E+02   0.763523E-01   0.308796E+02
   590   0.232417E+04   0.169011E+02   0.764537E-01   0.310888E+02
   591   0.231553E+04   0.171835E+02   0.765536E-01   0.312661E+02
   592   0.230682E+04   0.174664E+02   0.766521E-01   0.314105E+02
   593   0.229803E+04   0.177530E+02   0.767491E-01   0.315243E+02
   594   0.228908E+04   0.180409E+02   0.768447E-01   0.316045E+02
   595   0.228013E+04   0.183295E+02   0.769388E-01   0.316534E+02
   596   0.227125E+04   0.186217E+02   0.770316E-01   0.316687E+02
   597   0.226229E+04   0.189130E+02   0.771229E-01   0.316519E+02
   598   0.225348E+04   0.192072E+02   0.772128E-01   0.316023E+02
   599   0.224451E+04   0.195028E+02   0.773013E-01   0.315206E+02
   600   0.223546E+04   0.197997E+02   0.773885E-01   0.314052E+02
   601   0.222641E+04   0.200981E+02   0.774744E-01   0.312570E+02
   602   0.221735E+04   0.203963E+02   0.775589E-01   0.310752E+02
   603   0.220822E+04   0.206967E+02   0.776421E-01   0.308620E+02
   604   0.219922E+04   0.209971E+02   0.777240E-01   0.306153E+02
   605   0.219015E+04   0.212980E+02   0.778046E-01   0.303357E+02
   606   0.218115E+04   0.215996E+02   0.778840E-01   0.300233E+02
   607   0.217192E+04   0.219019E+02   0.779621E-01   0.296781E+02
   608   0.216291E+04   0.222049E+02   0.780390E-01   0.293001E+02
   609   0.215397E+04   0.225070E+02   0.781148E-01   0.288893E+02
   610   0.214494E+04   0.228090E+02   0.781893E-01   0.284457E+02
   611   0.213599E+04   0.231117E+02   0.782627E-01   0.279700E+02
   612   0.212711E+04   0.234151E+02   0.783350E-01   0.274631E+02
   613   0.211815E+04   0.237154E+02   0.784062E-01   0.269227E+02
   614   0.210933E+04   0.240171E+02   0.784763E-01   0.263502E+02
   615   0.210051E+04   0.243173E+02   0.785453E-01   0.257465E+02
   616   0.209176E+04   0.246182E+02   0.786133E-01   0.251115E+02
   617   0.208315E+04   0.249183E+02   0.786804E-01   0.244452E+02
   618   0.207453E+04   0.252175E+02   0.787464E-01   0.237469E+02
   619   0.206591E+04   0.255167E+02   0.788115E-01   0.230195E+02
   620   0.205751E+04   0.258129E+02   0.788757E-01   0.222609E+02
   621   0.204903E+04   0.261090E+02   0.789389E-01   0.214717E+02
   622   0.204069E+04   0.264036E+02   0.790013E-01   0.206520E+02
   623   0.203250E+04   0.266959E+02   0.790629E-01   0.198040E+02
   624   0.202430E+04   0.269867E+02   0.791237E-01   0.189262E+02
   625   0.201617E+04   0.272760E+02   0.791837E-01   0.180186E+02
   626   0.200819E+04   0.275637E+02   0.792429E-01   0.170827E+02
   627   0.200035E+04   0.278492E+02   0.793014E-01   0.161185E+02
   628   0.199257E+04   0.281324E+02   0.793592E-01   0.151259E+02
   629   0.198494E+04   0.284134E+02   0.794163E-01   0.141057E+02
   630   0.197731E+04   0.286921E+02   0.794729E-01   0.130572E+02
   631   0.196982E+04   0.289686E+02   0.795288E-01   0.119832E+02
   632   0.196254E+04   0.292421E+02   0.795841E-01   0.108817E+02
   633   0.195526E+04   0.295141E+02   0.796388E-01   0.975475E+01
   634   0.194820E+04   0.297816E+02   0.796931E-01   0.860238E+01
   635   0.194128E+04   0.300476E+02   0.797469E-01   0.742495E+01
   636   0.193436E+04   0.303114E+02   0.798002E-01   0.622312E+01
   637   0.192765E+04   0.305700E+02   0.798530E-01   0.499627E+01
   638   0.192109E+04   0.308272E+02   0.799055E-01   0.374656E+01
   639   0.191467E+04   0.310798E+02   0.799576E-01   0.247298E+01
   640   0.190840E+04   0.313303E+02   0.800093E-01   0.117714E+01
   641   0.190226E+04   0.315771E+02   0.800608E-01  -0.141034E+00
   642   0.189620E+04   0.318194E+02   0.801119E-01  -0.148077E+01
   643   0.189036E+04   0.320595E+02   0.801628E-01  -0.284161E+01
   644   0.188473E+04   0.322937E+02   0.802134E-01  -0.422291E+01
   645   0.187917E+04   0.325250E+02   0.802639E-01  -0.562438E+01
   646   0.187375E+04   0.327526E+02   0.803141E-01  -0.704537E+01
   647   0.186863E+04   0.329757E+02   0.803642E-01  -0.848577E+01
   648   0.186350E+04   0.331952E+02   0.804142E-01  -0.994367E+01
   649   0.185867E+04   0.334096E+02   0.804641E-01  -0.114198E+02
   650   0.185397E+04   0.336195E+02   0.805139E-01  -0.129128E+02
   651   0.184942E+04   0.338265E+02   0.805637E-01  -0.144226E+02
   652   0.184502E+04   0.340284E+02   0.806135E-01  -0.159484E+02
   653   0.184091E+04   0.342244E+02   0.806633E-01  -0.174889E+02
   654   0.183686E+04   0.344167E+02   0.807131E-01  -0.190432E+02
   655   0.183296E+04   0.346047E+02   0.807630E-01  -0.206121E+02
   656   0.182935E+04   0.347875E+02   0.808130E-01  -0.221941E+02
   657   0.182589E+04   0.349652E+02   0.808631E-01  -0.237877E+02
   658   0.182249E+04   0.351386E+02   0.809133E-01  -0.253938E+02
   659   0.181946E+04   0.353068E+02   0.809638E-01  -0.270107E+02
   660   0.181658E+04   0.354692E+02   0.810144E-01  -0.286378E+02
   661   0.181384E+04   0.356265E+02   0.810652E-01  -0.302735E+02
   662   0.181131E+04   0.357795E+02   0.811163E-01  -0.319195E+02
   663   0.180894E+04   0.359273E+02   0.811676E-01  -0.335741E+02
   664   0.180677E+04   0.360686E+02   0.812192E-01  -0.352352E+02
   665   0.180476E+04   0.362049E+02   0.812712E-01  -0.369036E+02
   666   0.180295E+04   0.363360E+02   0.813235E-01  -0.385777E+02
   667   0.180137E+04   0.364614E+02   0.813762E-01  -0.402575E+02
   668   0.179986E+04   0.365816E+02   0.814292E-01  -0.419424E+02
   669   0.179871E+04   0.366961E+02   0.814827E-01  -0.436308E+02
   670   0.179764E+04   0.368048E+02   0.815366E-01  -0.453213E+02
   671   0.179685E+04   0.369092E+02   0.815910E-01  -0.470154E+02
   672   0.179614E+04   0.370063E+02   0.816459E-01  -0.487116E+02
   673   0.179572E+04   0.370991E+02   0.817013E-01  -0.504077E+02
   674   0.179544E+04   0.371854E+02   0.817572E-01  -0.521044E+02
   675   0.179538E+04   0.372659E+02   0.818137E-01  -0.538010E+02
   676   0.179547E+04   0.373406E+02   0.818707E-01  -0.554954E+02
   677   0.179577E+04   0.374096E+02   0.819284E-01  -0.571882E+02
   678   0.179629E+04   0.374720E+02   0.819867E-01  -0.588788E+02
   679   0.179696E+04   0.375295E+02   0.820456E-01  -0.605656E+02
   680   0.179792E+04   0.375812E+02   0.821053E-01  -0.622487E+02
   681   0.179902E+04   0.376263E+02   0.821656E-01  -0.639258E+02
   682   0.180027E+04   0.376650E+02   0.822266E-01  -0.655986E+02
   683   0.180181E+04   0.376995E+02   0.822883E-01  -0.672662E+02
   684   0.180342E+04   0.377259E+02   0.823509E-01  -0.689264E+02
   685   0.180518E+04   0.377474E+02   0.824141E-01  -0.705793E+02
   686   0.180715E+04   0.377624E+02   0.824782E-01  -0.722160E+02
   687   0.180942E+04   0.377724E+02   0.825431E-01  -0.738475E+02
   688   0.181176E+04   0.377751E+02   0.826088E-01  -0.754718E+02
   689   0.181432E+04   0.377722E+02   0.826754E-01  -0.770814E+02
   690   0.181703E+04   0.377642E+02   0.827429E-01  -0.786838E+02
   691   0.181995E+04   0.377483E+02   0.828112E-01  -0.802715E+02
   692   0.182302E+04   0.377282E+02   0.828804E-01  -0.818446E+02
   693   0.182631E+04   0.377016E+02   0.829506E-01  -0.834105E+02
   694   0.182967E+04   0.376685E+02   0.830216E-01  -0.849544E+02
   695   0.183333E+04   0.376312E+02   0.830937E-01  -0.864837E+02
   696   0.183713E+04   0.375867E+02   0.831667E-01  -0.880133E+02
   697   0.184108E+04   0.375365E+02   0.832406E-01  -0.895135E+02
   698   0.184517E+04   0.374798E+02   0.833156E-01  -0.909993E+02
   699   0.184942E+04   0.374181E+02   0.833915E-01  -0.924631E+02
   700   0.185388E+04   0.373500E+02   0.834685E-01  -0.939125E+02
   701   0.185849E+04   0.372762E+02   0.835464E-01  -0.953474E+02
   702   0.186324E+04   0.371975E+02   0.836254E-01  -0.967531E+02
   703   0.186815E+04   0.371122E+02   0.837054E-01  -0.981592E+02
   704   0.187319E+04   0.370220E+02   0.837865E-01  -0.995287E+02
   705   0.187832E+04   0.369254E+02   0.838687E-01  -0.100876E+03
   706   0.188366E+04   0.368238E+02   0.839518E-01  -0.102210E+03
   707   0.188908E+04   0.367165E+02   0.840361E-01  -0.103521E+03
   708   0.189479E+04   0.366043E+02   0.841214E-01  -0.104797E+03
   709   0.190050E+04   0.364863E+02   0.842078E-01  -0.106065E+03
   710   0.190642E+04   0.363627E+02   0.842952E-01  -0.107304E+03
   711   0.191243E+04   0.362341E+02   0.843838E-01  -0.108514E+03
   712   0.191858E+04   0.361006E+02   0.844734E-01  -0.109710E+03
   713   0.192495E+04   0.359613E+02   0.845641E-01  -0.110870E+03
   714   0.193124E+04   0.358179E+02   0.846559E-01  -0.112008E+03
   715   0.193776E+04   0.356688E+02   0.847487E-01  -0.113124E+03
   716   0.194442E+04   0.355147E+02   0.848426E-01  -0.114212E+03
   717   0.195115E+04   0.353564E+02   0.849376E-01  -0.115263E+03
   718   0.195796E+04   0.351932E+02   0.850337E-01  -0.116300E+03
   719   0.196491E+04   0.350235E+02   0.851308E-01  -0.117294E+03
   720   0.197187E+04   0.348504E+02   0.852290E-01  -0.118273E+03
   721   0.197911E+04   0.346738E+02   0.853282E-01  -0.119209E+03
   722   0.198629E+04   0.344915E+02   0.854285E-01  -0.120116E+03
   723   0.199361E+04   0.343058E+02   0.855298E-01  -0.121002E+03
   724   0.200100E+04   0.341151E+02   0.856322E-01  -0.121859E+03
   725   0.200847E+04   0.339209E+02   0.857355E-01  -0.122679E+03
   726   0.201608E+04   0.337240E+02   0.858399E-01  -0.123464E+03
   727   0.202370E+04   0.335214E+02   0.859453E-01  -0.124227E+03
   728   0.203138E+04   0.333139E+02   0.860517E-01  -0.124954E+03
   729   0.203914E+04   0.331036E+02   0.861591E-01  -0.125653E+03
   730   0.204690E+04   0.328898E+02   0.862675E-01  -0.126315E+03
   731   0.205489E+04   0.326711E+02   0.863768E-01  -0.126942E+03
   732   0.206279E+04   0.324511E+02   0.864871E-01  -0.127532E+03
   733   0.207085E+04   0.322261E+02   0.865983E-01  -0.128101E+03
   734   0.207890E+04   0.319984E+02   0.867104E-01  -0.128619E+03
   735   0.208704E+04   0.317665E+02   0.868235E-01  -0.129124E+03
   736   0.209509E+04   0.315318E+02   0.869374E-01  -0.129578E+03
   737   0.210330E+04   0.312951E+02   0.870523E-01  -0.130010E+03
   738   0.211143E+04   0.310556E+02   0.871680E-01  -0.130392E+03
   739   0.211963E+04   0.308127E+02   0.872846E-01  -0.130746E+03
   740   0.212784E+04   0.305669E+02   0.874020E-01  -0.131070E+03
   741   0.213612E+04   0.303177E+02   0.875202E-01  -0.131359E+03
   742   0.214441E+04   0.300686E+02   0.876392E-01  -0.131605E+03
   743   0.215269E+04   0.298175E+02   0.877591E-01  -0.131822E+03
   744   0.216105E+04   0.295629E+02   0.878797E-01  -0.131996E+03
   745   0.216934E+04   0.293063E+02   0.880010E-01  -0.132149E+03
   746   0.217755E+04   0.290483E+02   0.881231E-01  -0.132243E+03
   747   0.218577E+04   0.287875E+02   0.882460E-01  -0.132317E+03
   748   0.219406E+04   0.285262E+02   0.883695E-01  -0.132354E+03
   749   0.220235E+04   0.282613E+02   0.884937E-01  -0.132364E+03
   750   0.221058E+04   0.279966E+02   0.886186E-01  -0.132330E+03
   751   0.221880E+04   0.277298E+02   0.887441E-01  -0.132260E+03
   752   0.222703E+04   0.274631E+02   0.888702E-01  -0.132147E+03
   753   0.223518E+04   0.271936E+02   0.889970E-01  -0.132005E+03
   754   0.224327E+04   0.269243E+02   0.891243E-01  -0.131820E+03
   755   0.225143E+04   0.266536E+02   0.892522E-01  -0.131607E+03
   756   0.225937E+04   0.263823E+02   0.893807E-01  -0.131358E+03
   757   0.226746E+04   0.261111E+02   0.895097E-01  -0.131066E+03
   758   0.227533E+04   0.258386E+02   0.896391E-01  -0.130739E+03
   759   0.228328E+04   0.255654E+02   0.897691E-01  -0.130382E+03
   760   0.229109E+04   0.252924E+02   0.898995E-01  -0.129991E+03
   761   0.229882E+04   0.250194E+02   0.900303E-01  -0.129563E+03
   762   0.230663E+04   0.247465E+02   0.901616E-01  -0.129100E+03
   763   0.231422E+04   0.244745E+02   0.902932E-01  -0.128601E+03
   764   0.232181E+04   0.242018E+02   0.904252E-01  -0.128073E+03
   765   0.232926E+04   0.239293E+02   0.905575E-01  -0.127503E+03
   766   0.233671E+04   0.236582E+02   0.906901E-01  -0.126904E+03
   767   0.234402E+04   0.233880E+02   0.908231E-01  -0.126270E+03
   768   0.235126E+04   0.231179E+02   0.909562E-01  -0.125592E+03
   769   0.235842E+04   0.228478E+02   0.910896E-01  -0.124894E+03
   770   0.236544E+04   0.225799E+02   0.912232E-01  -0.124160E+03
   771   0.237239E+04   0.223129E+02   0.913570E-01  -0.123390E+03
   772   0.237920E+04   0.220474E+02   0.914910E-01  -0.122577E+03
   773   0.238594E+04   0.217835E+02   0.916250E-01  -0.121743E+03
   774   0.239253E+04   0.215210E+02   0.917592E-01  -0.120881E+03
   775   0.239912E+04   0.212600E+02   0.918934E-01  -0.119983E+03
   776   0.240543E+04   0.210013E+02   0.920277E-01  -0.119057E+03
   777   0.241166E+04   0.207441E+02   0.921619E-01  -0.118096E+03
   778   0.241797E+04   0.204891E+02   0.922962E-01  -0.117098E+03
   779   0.242392E+04   0.202364E+02   0.924304E-01  -0.116080E+03
   780   0.242979E+04   0.199843E+02   0.925645E-01  -0.115025E+03
   781   0.243560E+04   0.197367E+02   0.926985E-01  -0.113950E+03
   782   0.244119E+04   0.194906E+02   0.928323E-01  -0.112854E+03
   783   0.244671E+04   0.192474E+02   0.929660E-01  -0.111715E+03
   784   0.245208E+04   0.190071E+02   0.930995E-01  -0.110547E+03
   785   0.245724E+04   0.187691E+02   0.932327E-01  -0.109359E+03
   786   0.246233E+04   0.185339E+02   0.933657E-01  -0.108120E+03
   787   0.246720E+04   0.183024E+02   0.934984E-01  -0.106867E+03
