#    L    TT             EE             BB             TE          
  1184   0.537876E-01   0.885146E-03   0.624567E-03   0.464621E-02
  1185   0.534818E-01   0.883571E-03   0.623395E-03   0.461345E-02
  1186   0.531757E-01   0.882118E-03   0.622224E-03   0.458142E-02
  1187   0.528696E-01   0.880784E-03   0.621053E-03   0.455015E-02
  1188   0.525636E-01   0.879568E-03   0.619881E-03   0.451970E-02
  1189   0.522582E-01   0.878469E-03   0.618708E-03   0.449009E-02
  1190   0.519535E-01   0.877484E-03   0.617532E-03   0.446137E-02
  1191   0.516499E-01   0.876613E-03   0.616354E-03   0.443357E-02
  1192   0.513475E-01   0.875852E-03   0.615172E-03   0.440673E-02
  1193   0.510467E-01   0.875201E-03   0.613986E-03   0.438089E-02
  1194   0.507478E-01   0.874658E-03   0.612795E-03   0.435609E-02
  1195   0.504509E-01   0.874221E-03   0.611598E-03   0.433236E-02
  1196   0.501564E-01   0.873888E-03   0.610395E-03   0.430975E-02
  1197   0.498646E-01   0.873658E-03   0.609185E-03   0.428829E-02
  1198   0.495757E-01   0.873529E-03   0.607968E-03   0.426803E-02
  1199   0.492899E-01   0.873499E-03   0.606742E-03   0.424899E-02
  1200   0.490076E-01   0.873567E-03   0.605507E-03   0.423122E-02
  1201   0.487290E-01   0.873730E-03   0.604262E-03   0.421474E-02
  1202   0.484541E-01   0.873984E-03   0.603008E-03   0.419954E-02
  1203   0.481830E-01   0.874324E-03   0.601745E-03   0.418557E-02
  1204   0.479157E-01   0.874744E-03   0.600472E-03   0.417281E-02
  1205   0.476521E-01   0.875240E-03   0.599191E-03   0.416122E-02
  1206   0.473923E-01   0.875807E-03   0.597900E-03   0.415076E-02
  1207   0.471364E-01   0.876439E-03   0.596601E-03   0.414141E-02
  1208   0.468844E-01   0.877132E-03   0.595293E-03   0.413313E-02
  1209   0.466362E-01   0.877880E-03   0.593977E-03   0.412589E-02
  1210   0.463919E-01   0.878679E-03   0.592653E-03   0.411964E-02
  1211   0.461515E-01   0.879522E-03   0.591321E-03   0.411437E-02
  1212   0.459150E-01   0.880406E-03   0.589981E-03   0.411003E-02
  1213   0.456825E-01   0.881325E-03   0.588634E-03   0.410659E-02
  1214   0.454540E-01   0.882275E-03   0.587279E-03   0.410402E-02
  1215   0.452294E-01   0.883249E-03   0.585917E-03   0.410228E-02
  1216   0.450089E-01   0.884243E-03   0.584548E-03   0.410134E-02
  1217   0.447923E-01   0.885253E-03   0.583172E-03   0.410117E-02
  1218   0.445799E-01   0.886272E-03   0.581790E-03   0.410173E-02
  1219   0.443715E-01   0.887296E-03   0.580400E-03   0.410299E-02
  1220   0.441671E-01   0.888320E-03   0.579005E-03   0.410491E-02
  1221   0.439669E-01   0.889338E-03   0.577603E-03   0.410747E-02
  1222   0.437708E-01   0.890346E-03   0.576196E-03   0.411062E-02
  1223   0.435788E-01   0.891339E-03   0.574782E-03   0.411433E-02
  1224   0.433910E-01   0.892311E-03   0.573363E-03   0.411858E-02
  1225   0.432074E-01   0.893258E-03   0.571939E-03   0.412332E-02
  1226   0.430280E-01   0.894174E-03   0.570509E-03   0.412852E-02
  1227   0.428528E-01   0.895055E-03   0.569074E-03   0.413415E-02
  1228   0.426818E-01   0.895894E-03   0.567634E-03   0.414018E-02
  1229   0.425151E-01   0.896688E-03   0.566190E-03   0.414657E-02
  1230   0.423527E-01   0.897432E-03   0.564741E-03   0.415328E-02
  1231   0.421946E-01   0.898119E-03   0.563287E-03   0.416029E-02
  1232   0.420408E-01   0.898745E-03   0.561830E-03   0.416756E-02
  1233   0.418913E-01   0.899306E-03   0.560368E-03   0.417505E-02
  1234   0.417462E-01   0.899795E-03   0.558903E-03   0.418274E-02
  1235   0.416054E-01   0.900208E-03   0.557434E-03   0.419058E-02
  1236   0.414691E-01   0.900540E-03   0.555961E-03   0.419855E-02
  1237   0.413371E-01   0.900786E-03   0.554485E-03   0.420661E-02
  1238   0.412096E-01   0.900941E-03   0.553006E-03   0.421473E-02
  1239   0.410866E-01   0.900999E-03   0.551524E-03   0.422287E-02
  1240   0.409680E-01   0.900955E-03   0.550040E-03   0.423100E-02
  1241   0.408539E-01   0.900806E-03   0.548552E-03   0.423909E-02
  1242   0.407443E-01   0.900544E-03   0.547063E-03   0.424710E-02
  1243   0.406392E-01   0.900167E-03   0.545571E-03   0.425500E-02
  1244   0.405387E-01   0.899667E-03   0.544077E-03   0.426276E-02
  1245   0.404428E-01   0.899041E-03   0.542581E-03   0.427033E-02
  1246   0.403514E-01   0.898283E-03   0.541083E-03   0.427769E-02
  1247   0.402646E-01   0.897388E-03   0.539584E-03   0.428481E-02
  1248   0.401825E-01   0.896351E-03   0.538084E-03   0.429165E-02
  1249   0.401050E-01   0.895168E-03   0.536583E-03   0.429817E-02
  1250   0.400322E-01   0.893832E-03   0.535080E-03   0.430434E-02
  1251   0.399640E-01   0.892341E-03   0.533577E-03   0.431014E-02
  1252   0.399004E-01   0.890697E-03   0.532073E-03   0.431556E-02
  1253   0.398410E-01   0.888904E-03   0.530569E-03   0.432059E-02
  1254   0.397858E-01   0.886967E-03   0.529065E-03   0.432523E-02
  1255   0.397346E-01   0.884888E-03   0.527561E-03   0.432947E-02
  1256   0.396871E-01   0.882674E-03   0.526058E-03   0.433333E-02
  1257   0.396432E-01   0.880327E-03   0.524556E-03   0.433678E-02
  1258   0.396027E-01   0.877852E-03   0.523055E-03   0.433984E-02
  1259   0.395654E-01   0.875253E-03   0.521555E-03   0.434249E-02
  1260   0.395312E-01   0.872534E-03   0.520057E-03   0.434474E-02
  1261   0.394999E-01   0.869699E-03   0.518561E-03   0.434659E-02
  1262   0.394712E-01   0.866752E-03   0.517068E-03   0.434802E-02
  1263   0.394451E-01   0.863698E-03   0.515576E-03   0.434904E-02
  1264   0.394212E-01   0.860541E-03   0.514088E-03   0.434964E-02
  1265   0.393995E-01   0.857284E-03   0.512603E-03   0.434983E-02
  1266   0.393798E-01   0.853932E-03   0.511121E-03   0.434959E-02
  1267   0.393618E-01   0.850488E-03   0.509642E-03   0.434894E-02
  1268   0.393454E-01   0.846958E-03   0.508168E-03   0.434785E-02
  1269   0.393304E-01   0.843345E-03   0.506698E-03   0.434634E-02
  1270   0.393166E-01   0.839654E-03   0.505232E-03   0.434440E-02
  1271   0.393039E-01   0.835888E-03   0.503771E-03   0.434202E-02
  1272   0.392921E-01   0.832051E-03   0.502315E-03   0.433921E-02
  1273   0.392809E-01   0.828148E-03   0.500864E-03   0.433596E-02
  1274   0.392702E-01   0.824183E-03   0.499419E-03   0.433226E-02
  1275   0.392599E-01   0.820160E-03   0.497980E-03   0.432813E-02
  1276   0.392496E-01   0.816083E-03   0.496546E-03   0.432354E-02
  1277   0.392394E-01   0.811956E-03   0.495120E-03   0.431851E-02
  1278   0.392289E-01   0.807783E-03   0.493700E-03   0.431302E-02
  1279   0.392180E-01   0.803569E-03   0.492286E-03   0.430708E-02
  1280   0.392065E-01   0.799317E-03   0.490881E-03   0.430069E-02
  1281   0.391942E-01   0.795032E-03   0.489482E-03   0.429383E-02
  1282   0.391810E-01   0.790718E-03   0.488091E-03   0.428651E-02
  1283   0.391666E-01   0.786379E-03   0.486709E-03   0.427873E-02
  1284   0.391509E-01   0.782019E-03   0.485335E-03   0.427048E-02
  1285   0.391337E-01   0.777642E-03   0.483969E-03   0.426175E-02
  1286   0.391148E-01   0.773252E-03   0.482612E-03   0.425256E-02
  1287   0.390941E-01   0.768854E-03   0.481265E-03   0.424289E-02
  1288   0.390713E-01   0.764451E-03   0.479927E-03   0.423274E-02
  1289   0.390462E-01   0.760048E-03   0.478598E-03   0.422211E-02
  1290   0.390188E-01   0.755649E-03   0.477280E-03   0.421100E-02
  1291   0.389888E-01   0.751258E-03   0.475972E-03   0.419940E-02
  1292   0.389559E-01   0.746878E-03   0.474674E-03   0.418731E-02
  1293   0.389202E-01   0.742515E-03   0.473388E-03   0.417473E-02
  1294   0.388813E-01   0.738172E-03   0.472112E-03   0.416166E-02
  1295   0.388390E-01   0.733854E-03   0.470848E-03   0.414809E-02
  1296   0.387933E-01   0.729564E-03   0.469595E-03   0.413402E-02
  1297   0.387439E-01   0.725307E-03   0.468355E-03   0.411945E-02
  1298   0.386906E-01   0.721087E-03   0.467126E-03   0.410438E-02
  1299   0.386332E-01   0.716907E-03   0.465910E-03   0.408880E-02
  1300   0.385717E-01   0.712773E-03   0.464707E-03   0.407271E-02
  1301   0.385057E-01   0.708687E-03   0.463517E-03   0.405611E-02
  1302   0.384355E-01   0.704651E-03   0.462340E-03   0.403902E-02
  1303   0.383610E-01   0.700666E-03   0.461175E-03   0.402146E-02
  1304   0.382824E-01   0.696731E-03   0.460022E-03   0.400346E-02
  1305   0.381999E-01   0.692849E-03   0.458881E-03   0.398503E-02
  1306   0.381134E-01   0.689019E-03   0.457752E-03   0.396620E-02
  1307   0.380231E-01   0.685242E-03   0.456634E-03   0.394699E-02
  1308   0.379291E-01   0.681519E-03   0.455527E-03   0.392743E-02
  1309   0.378315E-01   0.677850E-03   0.454431E-03   0.390753E-02
  1310   0.377305E-01   0.674236E-03   0.453345E-03   0.388731E-02
  1311   0.376260E-01   0.670678E-03   0.452270E-03   0.386680E-02
  1312   0.375182E-01   0.667176E-03   0.451204E-03   0.384602E-02
  1313   0.374073E-01   0.663732E-03   0.450148E-03   0.382500E-02
  1314   0.372932E-01   0.660345E-03   0.449101E-03   0.380375E-02
  1315   0.371762E-01   0.657016E-03   0.448064E-03   0.378229E-02
  1316   0.370563E-01   0.653747E-03   0.447035E-03   0.376066E-02
  1317   0.369336E-01   0.650537E-03   0.446014E-03   0.373886E-02
  1318   0.368082E-01   0.647387E-03   0.445002E-03   0.371693E-02
  1319   0.366803E-01   0.644299E-03   0.443998E-03   0.369488E-02
  1320   0.365498E-01   0.641272E-03   0.443001E-03   0.367274E-02
  1321   0.364170E-01   0.638307E-03   0.442012E-03   0.365053E-02
  1322   0.362820E-01   0.635405E-03   0.441029E-03   0.362826E-02
  1323   0.361447E-01   0.632567E-03   0.440054E-03   0.360598E-02
  1324   0.360054E-01   0.629793E-03   0.439084E-03   0.358368E-02
  1325   0.358641E-01   0.627084E-03   0.438121E-03   0.356140E-02
  1326   0.357210E-01   0.624441E-03   0.437164E-03   0.353916E-02
  1327   0.355761E-01   0.621864E-03   0.436213E-03   0.351699E-02
  1328   0.354295E-01   0.619353E-03   0.435267E-03   0.349489E-02
  1329   0.352814E-01   0.616910E-03   0.434325E-03   0.347290E-02
  1330   0.351318E-01   0.614536E-03   0.433389E-03   0.345104E-02
  1331   0.349808E-01   0.612230E-03   0.432457E-03   0.342933E-02
  1332   0.348286E-01   0.609994E-03   0.431529E-03   0.340779E-02
  1333   0.346753E-01   0.607827E-03   0.430605E-03   0.338644E-02
  1334   0.345209E-01   0.605732E-03   0.429685E-03   0.336530E-02
  1335   0.343656E-01   0.603708E-03   0.428768E-03   0.334441E-02
  1336   0.342094E-01   0.601756E-03   0.427854E-03   0.332377E-02
  1337   0.340525E-01   0.599877E-03   0.426943E-03   0.330342E-02
  1338   0.338949E-01   0.598072E-03   0.426034E-03   0.328337E-02
  1339   0.337368E-01   0.596340E-03   0.425127E-03   0.326364E-02
  1340   0.335782E-01   0.594683E-03   0.424222E-03   0.324426E-02
  1341   0.334194E-01   0.593102E-03   0.423319E-03   0.322525E-02
  1342   0.332602E-01   0.591596E-03   0.422417E-03   0.320664E-02
  1343   0.331010E-01   0.590168E-03   0.421516E-03   0.318843E-02
  1344   0.329417E-01   0.588816E-03   0.420616E-03   0.317066E-02
  1345   0.327825E-01   0.587543E-03   0.419717E-03   0.315335E-02
  1346   0.326235E-01   0.586348E-03   0.418817E-03   0.313652E-02
  1347   0.324648E-01   0.585233E-03   0.417917E-03   0.312020E-02
  1348   0.323064E-01   0.584198E-03   0.417017E-03   0.310439E-02
  1349   0.321485E-01   0.583243E-03   0.416117E-03   0.308913E-02
  1350   0.319912E-01   0.582370E-03   0.415215E-03   0.307444E-02
  1351   0.318346E-01   0.581577E-03   0.414312E-03   0.306034E-02
  1352   0.316787E-01   0.580864E-03   0.413408E-03   0.304681E-02
  1353   0.315235E-01   0.580227E-03   0.412502E-03   0.303385E-02
  1354   0.313692E-01   0.579662E-03   0.411595E-03   0.302144E-02
  1355   0.312158E-01   0.579166E-03   0.410687E-03   0.300958E-02
  1356   0.310632E-01   0.578737E-03   0.409778E-03   0.299825E-02
  1357   0.309116E-01   0.578371E-03   0.408867E-03   0.298744E-02
  1358   0.307611E-01   0.578065E-03   0.407954E-03   0.297713E-02
  1359   0.306115E-01   0.577816E-03   0.407041E-03   0.296732E-02
  1360   0.304630E-01   0.577620E-03   0.406126E-03   0.295800E-02
  1361   0.303157E-01   0.577476E-03   0.405209E-03   0.294915E-02
  1362   0.301695E-01   0.577379E-03   0.404292E-03   0.294075E-02
  1363   0.300246E-01   0.577326E-03   0.403372E-03   0.293281E-02
  1364   0.298809E-01   0.577315E-03   0.402452E-03   0.292530E-02
  1365   0.297385E-01   0.577342E-03   0.401529E-03   0.291822E-02
  1366   0.295974E-01   0.577404E-03   0.400606E-03   0.291155E-02
  1367   0.294578E-01   0.577498E-03   0.399681E-03   0.290529E-02
  1368   0.293196E-01   0.577621E-03   0.398754E-03   0.289941E-02
  1369   0.291829E-01   0.577769E-03   0.397826E-03   0.289391E-02
  1370   0.290477E-01   0.577940E-03   0.396896E-03   0.288878E-02
  1371   0.289141E-01   0.578130E-03   0.395965E-03   0.288400E-02
  1372   0.287821E-01   0.578337E-03   0.395032E-03   0.287957E-02
  1373   0.286517E-01   0.578557E-03   0.394098E-03   0.287546E-02
  1374   0.285231E-01   0.578787E-03   0.393162E-03   0.287168E-02
  1375   0.283962E-01   0.579024E-03   0.392224E-03   0.286820E-02
  1376   0.282711E-01   0.579265E-03   0.391285E-03   0.286502E-02
  1377   0.281478E-01   0.579506E-03   0.390344E-03   0.286212E-02
  1378   0.280265E-01   0.579745E-03   0.389402E-03   0.285950E-02
  1379   0.279070E-01   0.579978E-03   0.388458E-03   0.285713E-02
  1380   0.277895E-01   0.580203E-03   0.387512E-03   0.285501E-02
  1381   0.276741E-01   0.580416E-03   0.386565E-03   0.285313E-02
  1382   0.275607E-01   0.580614E-03   0.385616E-03   0.285148E-02
  1383   0.274494E-01   0.580794E-03   0.384665E-03   0.285004E-02
  1384   0.273402E-01   0.580952E-03   0.383713E-03   0.284880E-02
  1385   0.272333E-01   0.581087E-03   0.382759E-03   0.284774E-02
  1386   0.271286E-01   0.581194E-03   0.381803E-03   0.284687E-02
  1387   0.270261E-01   0.581270E-03   0.380845E-03   0.284616E-02
  1388   0.269260E-01   0.581313E-03   0.379886E-03   0.284561E-02
  1389   0.268283E-01   0.581318E-03   0.378924E-03   0.284520E-02
  1390   0.267329E-01   0.581284E-03   0.377961E-03   0.284492E-02
  1391   0.266401E-01   0.581207E-03   0.376996E-03   0.284476E-02
  1392   0.265497E-01   0.581083E-03   0.376030E-03   0.284471E-02
  1393   0.264619E-01   0.580911E-03   0.375061E-03   0.284475E-02
  1394   0.263767E-01   0.580686E-03   0.374091E-03   0.284487E-02
  1395   0.262941E-01   0.580405E-03   0.373119E-03   0.284507E-02
  1396   0.262142E-01   0.580065E-03   0.372145E-03   0.284533E-02
  1397   0.261370E-01   0.579664E-03   0.371169E-03   0.284563E-02
  1398   0.260626E-01   0.579198E-03   0.370191E-03   0.284597E-02
  1399   0.259910E-01   0.578663E-03   0.369211E-03   0.284634E-02
  1400   0.259223E-01   0.578058E-03   0.368229E-03   0.284672E-02
  1401   0.258564E-01   0.577379E-03   0.367245E-03   0.284710E-02
  1402   0.257933E-01   0.576627E-03   0.366260E-03   0.284748E-02
  1403   0.257330E-01   0.575805E-03   0.365273E-03   0.284785E-02
  1404   0.256753E-01   0.574913E-03   0.364285E-03   0.284820E-02
  1405   0.256201E-01   0.573954E-03   0.363295E-03   0.284853E-02
  1406   0.255674E-01   0.572930E-03   0.362304E-03   0.284883E-02
  1407   0.255170E-01   0.571842E-03   0.361312E-03   0.284909E-02
  1408   0.254688E-01   0.570692E-03   0.360320E-03   0.284932E-02
  1409   0.254228E-01   0.569482E-03   0.359327E-03   0.284951E-02
  1410   0.253788E-01   0.568214E-03   0.358334E-03   0.284964E-02
  1411   0.253369E-01   0.566888E-03   0.357340E-03   0.284972E-02
  1412   0.252967E-01   0.565508E-03   0.356347E-03   0.284973E-02
  1413   0.252584E-01   0.564075E-03   0.355353E-03   0.284968E-02
  1414   0.252218E-01   0.562590E-03   0.354360E-03   0.284956E-02
  1415   0.251867E-01   0.561056E-03   0.353367E-03   0.284935E-02
  1416   0.251532E-01   0.559474E-03   0.352375E-03   0.284906E-02
  1417   0.251210E-01   0.557846E-03   0.351384E-03   0.284868E-02
  1418   0.250902E-01   0.556173E-03   0.350394E-03   0.284820E-02
  1419   0.250605E-01   0.554458E-03   0.349405E-03   0.284762E-02
  1420   0.250320E-01   0.552702E-03   0.348417E-03   0.284694E-02
  1421   0.250046E-01   0.550908E-03   0.347431E-03   0.284613E-02
  1422   0.249780E-01   0.549076E-03   0.346447E-03   0.284521E-02
  1423   0.249523E-01   0.547208E-03   0.345464E-03   0.284417E-02
  1424   0.249274E-01   0.545307E-03   0.344484E-03   0.284299E-02
  1425   0.249031E-01   0.543374E-03   0.343505E-03   0.284168E-02
  1426   0.248794E-01   0.541410E-03   0.342529E-03   0.284022E-02
  1427   0.248561E-01   0.539419E-03   0.341556E-03   0.283862E-02
  1428   0.248332E-01   0.537400E-03   0.340585E-03   0.283686E-02
  1429   0.248106E-01   0.535357E-03   0.339618E-03   0.283494E-02
  1430   0.247882E-01   0.533291E-03   0.338653E-03   0.283286E-02
  1431   0.247659E-01   0.531203E-03   0.337692E-03   0.283060E-02
  1432   0.247435E-01   0.529096E-03   0.336734E-03   0.282817E-02
  1433   0.247211E-01   0.526971E-03   0.335779E-03   0.282556E-02
  1434   0.246985E-01   0.524829E-03   0.334829E-03   0.282276E-02
  1435   0.246756E-01   0.522674E-03   0.333882E-03   0.281976E-02
  1436   0.246524E-01   0.520506E-03   0.332940E-03   0.281657E-02
  1437   0.246286E-01   0.518327E-03   0.332001E-03   0.281317E-02
  1438   0.246043E-01   0.516140E-03   0.331068E-03   0.280955E-02
  1439   0.245794E-01   0.513945E-03   0.330139E-03   0.280572E-02
  1440   0.245537E-01   0.511744E-03   0.329214E-03   0.280167E-02
  1441   0.245271E-01   0.509540E-03   0.328295E-03   0.279739E-02
  1442   0.244996E-01   0.507334E-03   0.327381E-03   0.279287E-02
  1443   0.244711E-01   0.505128E-03   0.326472E-03   0.278812E-02
  1444   0.244415E-01   0.502924E-03   0.325569E-03   0.278312E-02
  1445   0.244106E-01   0.500723E-03   0.324671E-03   0.277786E-02
  1446   0.243785E-01   0.498527E-03   0.323779E-03   0.277235E-02
  1447   0.243449E-01   0.496338E-03   0.322894E-03   0.276658E-02
  1448   0.243098E-01   0.494157E-03   0.322014E-03   0.276054E-02
  1449   0.242731E-01   0.491987E-03   0.321141E-03   0.275422E-02
  1450   0.242348E-01   0.489830E-03   0.320274E-03   0.274763E-02
  1451   0.241947E-01   0.487686E-03   0.319414E-03   0.274075E-02
  1452   0.241528E-01   0.485555E-03   0.318561E-03   0.273358E-02
  1453   0.241093E-01   0.483438E-03   0.317714E-03   0.272615E-02
  1454   0.240640E-01   0.481334E-03   0.316873E-03   0.271844E-02
  1455   0.240171E-01   0.479243E-03   0.316039E-03   0.271048E-02
  1456   0.239687E-01   0.477165E-03   0.315211E-03   0.270225E-02
  1457   0.239186E-01   0.475099E-03   0.314388E-03   0.269378E-02
  1458   0.238670E-01   0.473045E-03   0.313571E-03   0.268505E-02
  1459   0.238140E-01   0.471003E-03   0.312760E-03   0.267609E-02
  1460   0.237594E-01   0.468972E-03   0.311955E-03   0.266689E-02
  1461   0.237035E-01   0.466952E-03   0.311155E-03   0.265747E-02
  1462   0.236461E-01   0.464943E-03   0.310360E-03   0.264782E-02
  1463   0.235874E-01   0.462945E-03   0.309570E-03   0.263795E-02
  1464   0.235274E-01   0.460957E-03   0.308785E-03   0.262788E-02
  1465   0.234661E-01   0.458980E-03   0.308005E-03   0.261759E-02
  1466   0.234036E-01   0.457012E-03   0.307230E-03   0.260711E-02
  1467   0.233399E-01   0.455053E-03   0.306459E-03   0.259643E-02
  1468   0.232749E-01   0.453104E-03   0.305693E-03   0.258556E-02
  1469   0.232089E-01   0.451164E-03   0.304931E-03   0.257451E-02
  1470   0.231417E-01   0.449232E-03   0.304173E-03   0.256328E-02
  1471   0.230735E-01   0.447309E-03   0.303420E-03   0.255188E-02
  1472   0.230042E-01   0.445394E-03   0.302670E-03   0.254032E-02
  1473   0.229339E-01   0.443486E-03   0.301924E-03   0.252859E-02
  1474   0.228627E-01   0.441587E-03   0.301181E-03   0.251672E-02
  1475   0.227905E-01   0.439694E-03   0.300442E-03   0.250469E-02
  1476   0.227175E-01   0.437809E-03   0.299706E-03   0.249252E-02
  1477   0.226436E-01   0.435930E-03   0.298974E-03   0.248021E-02
  1478   0.225689E-01   0.434058E-03   0.298245E-03   0.246777E-02
  1479   0.224934E-01   0.432191E-03   0.297518E-03   0.245520E-02
  1480   0.224171E-01   0.430331E-03   0.296795E-03   0.244251E-02
  1481   0.223402E-01   0.428476E-03   0.296074E-03   0.242971E-02
  1482   0.222625E-01   0.426627E-03   0.295356E-03   0.241681E-02
  1483   0.221843E-01   0.424782E-03   0.294640E-03   0.240379E-02
  1484   0.221054E-01   0.422943E-03   0.293926E-03   0.239068E-02
  1485   0.220259E-01   0.421108E-03   0.293215E-03   0.237748E-02
  1486   0.219460E-01   0.419277E-03   0.292506E-03   0.236420E-02
  1487   0.218655E-01   0.417450E-03   0.291798E-03   0.235083E-02
  1488   0.217845E-01   0.415626E-03   0.291092E-03   0.233739E-02
  1489   0.217032E-01   0.413806E-03   0.290388E-03   0.232388E-02
  1490   0.216214E-01   0.411989E-03   0.289685E-03   0.231031E-02
  1491   0.215393E-01   0.410175E-03   0.288984E-03   0.229668E-02
  1492   0.214568E-01   0.408363E-03   0.288284E-03   0.228300E-02
  1493   0.213741E-01   0.406554E-03   0.287585E-03   0.226927E-02
  1494   0.212911E-01   0.404746E-03   0.286887E-03   0.225550E-02
  1495   0.212079E-01   0.402940E-03   0.286189E-03   0.224170E-02
  1496   0.211246E-01   0.401136E-03   0.285493E-03   0.222787E-02
  1497   0.210411E-01   0.399333E-03   0.284797E-03   0.221402E-02
  1498   0.209574E-01   0.397530E-03   0.284101E-03   0.220015E-02
  1499   0.208738E-01   0.395728E-03   0.283405E-03   0.218627E-02
  1500   0.207900E-01   0.393927E-03   0.282710E-03   0.217238E-02
