#    L    TT             EE             BB             TE          
  2027   0.289505E+03   0.705263E+01   0.000000E+00  -0.253475E+02
  2028   0.289435E+03   0.698297E+01   0.000000E+00  -0.251681E+02
  2029   0.289350E+03   0.691378E+01   0.000000E+00  -0.249854E+02
  2030   0.289249E+03   0.684507E+01   0.000000E+00  -0.247995E+02
  2031   0.289133E+03   0.677687E+01   0.000000E+00  -0.246105E+02
  2032   0.289001E+03   0.670920E+01   0.000000E+00  -0.244185E+02
  2033   0.288853E+03   0.664209E+01   0.000000E+00  -0.242235E+02
  2034   0.288689E+03   0.657554E+01   0.000000E+00  -0.240257E+02
  2035   0.288510E+03   0.650959E+01   0.000000E+00  -0.238250E+02
  2036   0.288314E+03   0.644424E+01   0.000000E+00  -0.236216E+02
  2037   0.288102E+03   0.637951E+01   0.000000E+00  -0.234155E+02
  2038   0.287873E+03   0.631543E+01   0.000000E+00  -0.232069E+02
  2039   0.287629E+03   0.625200E+01   0.000000E+00  -0.229958E+02
  2040   0.287368E+03   0.618925E+01   0.000000E+00  -0.227823E+02
  2041   0.287090E+03   0.612718E+01   0.000000E+00  -0.225665E+02
  2042   0.286795E+03   0.606582E+01   0.000000E+00  -0.223484E+02
  2043   0.286484E+03   0.600518E+01   0.000000E+00  -0.221281E+02
  2044   0.286157E+03   0.594529E+01   0.000000E+00  -0.219058E+02
  2045   0.285813E+03   0.588616E+01   0.000000E+00  -0.216815E+02
  2046   0.285452E+03   0.582780E+01   0.000000E+00  -0.214553E+02
  2047   0.285074E+03   0.577023E+01   0.000000E+00  -0.212274E+02
  2048   0.284681E+03   0.571348E+01   0.000000E+00  -0.209978E+02
  2049   0.284270E+03   0.565755E+01   0.000000E+00  -0.207667E+02
  2050   0.283843E+03   0.560246E+01   0.000000E+00  -0.205340E+02
  2051   0.283399E+03   0.554821E+01   0.000000E+00  -0.202999E+02
  2052   0.282939E+03   0.549481E+01   0.000000E+00  -0.200644E+02
  2053   0.282462E+03   0.544229E+01   0.000000E+00  -0.198276E+02
  2054   0.281968E+03   0.539065E+01   0.000000E+00  -0.195897E+02
  2055   0.281457E+03   0.533990E+01   0.000000E+00  -0.193506E+02
  2056   0.280931E+03   0.529005E+01   0.000000E+00  -0.191105E+02
  2057   0.280388E+03   0.524112E+01   0.000000E+00  -0.188694E+02
  2058   0.279829E+03   0.519312E+01   0.000000E+00  -0.186275E+02
  2059   0.279254E+03   0.514605E+01   0.000000E+00  -0.183848E+02
  2060   0.278663E+03   0.509992E+01   0.000000E+00  -0.181413E+02
  2061   0.278056E+03   0.505475E+01   0.000000E+00  -0.178973E+02
  2062   0.277434E+03   0.501055E+01   0.000000E+00  -0.176527E+02
  2063   0.276796E+03   0.496732E+01   0.000000E+00  -0.174076E+02
  2064   0.276143E+03   0.492507E+01   0.000000E+00  -0.171622E+02
  2065   0.275475E+03   0.488380E+01   0.000000E+00  -0.169164E+02
  2066   0.274791E+03   0.484354E+01   0.000000E+00  -0.166705E+02
  2067   0.274093E+03   0.480427E+01   0.000000E+00  -0.164244E+02
  2068   0.273381E+03   0.476601E+01   0.000000E+00  -0.161784E+02
  2069   0.272653E+03   0.472877E+01   0.000000E+00  -0.159323E+02
  2070   0.271912E+03   0.469254E+01   0.000000E+00  -0.156863E+02
  2071   0.271156E+03   0.465734E+01   0.000000E+00  -0.154405E+02
  2072   0.270385E+03   0.462317E+01   0.000000E+00  -0.151950E+02
  2073   0.269602E+03   0.459002E+01   0.000000E+00  -0.149499E+02
  2074   0.268804E+03   0.455791E+01   0.000000E+00  -0.147052E+02
  2075   0.267993E+03   0.452684E+01   0.000000E+00  -0.144611E+02
  2076   0.267168E+03   0.449681E+01   0.000000E+00  -0.142174E+02
  2077   0.266331E+03   0.446783E+01   0.000000E+00  -0.139745E+02
  2078   0.265480E+03   0.443988E+01   0.000000E+00  -0.137324E+02
  2079   0.264616E+03   0.441300E+01   0.000000E+00  -0.134911E+02
  2080   0.263741E+03   0.438715E+01   0.000000E+00  -0.132508E+02
  2081   0.262853E+03   0.436236E+01   0.000000E+00  -0.130114E+02
  2082   0.261954E+03   0.433863E+01   0.000000E+00  -0.127731E+02
  2083   0.261042E+03   0.431595E+01   0.000000E+00  -0.125361E+02
  2084   0.260119E+03   0.429433E+01   0.000000E+00  -0.123003E+02
  2085   0.259186E+03   0.427375E+01   0.000000E+00  -0.120658E+02
  2086   0.258241E+03   0.425423E+01   0.000000E+00  -0.118327E+02
  2087   0.257285E+03   0.423576E+01   0.000000E+00  -0.116012E+02
  2088   0.256319E+03   0.421833E+01   0.000000E+00  -0.113711E+02
  2089   0.255343E+03   0.420195E+01   0.000000E+00  -0.111427E+02
  2090   0.254357E+03   0.418661E+01   0.000000E+00  -0.109161E+02
  2091   0.253360E+03   0.417231E+01   0.000000E+00  -0.106911E+02
  2092   0.252354E+03   0.415904E+01   0.000000E+00  -0.104681E+02
  2093   0.251339E+03   0.414681E+01   0.000000E+00  -0.102470E+02
  2094   0.250315E+03   0.413560E+01   0.000000E+00  -0.100278E+02
  2095   0.249282E+03   0.412541E+01   0.000000E+00  -0.981075E+01
  2096   0.248241E+03   0.411624E+01   0.000000E+00  -0.959586E+01
  2097   0.247192E+03   0.410808E+01   0.000000E+00  -0.938315E+01
  2098   0.246135E+03   0.410093E+01   0.000000E+00  -0.917274E+01
  2099   0.245070E+03   0.409477E+01   0.000000E+00  -0.896469E+01
  2100   0.243997E+03   0.408961E+01   0.000000E+00  -0.875904E+01
  2101   0.242918E+03   0.408544E+01   0.000000E+00  -0.855588E+01
  2102   0.241831E+03   0.408224E+01   0.000000E+00  -0.835526E+01
  2103   0.240738E+03   0.408001E+01   0.000000E+00  -0.815721E+01
  2104   0.239638E+03   0.407874E+01   0.000000E+00  -0.796180E+01
  2105   0.238532E+03   0.407843E+01   0.000000E+00  -0.776906E+01
  2106   0.237419E+03   0.407906E+01   0.000000E+00  -0.757902E+01
  2107   0.236301E+03   0.408063E+01   0.000000E+00  -0.739176E+01
  2108   0.235177E+03   0.408313E+01   0.000000E+00  -0.720730E+01
  2109   0.234049E+03   0.408654E+01   0.000000E+00  -0.702569E+01
  2110   0.232915E+03   0.409086E+01   0.000000E+00  -0.684697E+01
  2111   0.231777E+03   0.409608E+01   0.000000E+00  -0.667119E+01
  2112   0.230635E+03   0.410218E+01   0.000000E+00  -0.649838E+01
  2113   0.229489E+03   0.410917E+01   0.000000E+00  -0.632856E+01
  2114   0.228338E+03   0.411701E+01   0.000000E+00  -0.616180E+01
  2115   0.227184E+03   0.412571E+01   0.000000E+00  -0.599810E+01
  2116   0.226027E+03   0.413524E+01   0.000000E+00  -0.583751E+01
  2117   0.224867E+03   0.414561E+01   0.000000E+00  -0.568005E+01
  2118   0.223703E+03   0.415679E+01   0.000000E+00  -0.552578E+01
  2119   0.222538E+03   0.416877E+01   0.000000E+00  -0.537471E+01
  2120   0.221369E+03   0.418155E+01   0.000000E+00  -0.522687E+01
  2121   0.220200E+03   0.419510E+01   0.000000E+00  -0.508228E+01
  2122   0.219028E+03   0.420941E+01   0.000000E+00  -0.494098E+01
  2123   0.217854E+03   0.422448E+01   0.000000E+00  -0.480299E+01
  2124   0.216681E+03   0.424028E+01   0.000000E+00  -0.466833E+01
  2125   0.215505E+03   0.425681E+01   0.000000E+00  -0.453704E+01
  2126   0.214330E+03   0.427404E+01   0.000000E+00  -0.440913E+01
  2127   0.213154E+03   0.429197E+01   0.000000E+00  -0.428463E+01
  2128   0.211979E+03   0.431058E+01   0.000000E+00  -0.416356E+01
  2129   0.210803E+03   0.432985E+01   0.000000E+00  -0.404593E+01
  2130   0.209628E+03   0.434976E+01   0.000000E+00  -0.393177E+01
  2131   0.208454E+03   0.437031E+01   0.000000E+00  -0.382110E+01
  2132   0.207281E+03   0.439149E+01   0.000000E+00  -0.371394E+01
  2133   0.206109E+03   0.441326E+01   0.000000E+00  -0.361029E+01
  2134   0.204938E+03   0.443562E+01   0.000000E+00  -0.351018E+01
  2135   0.203770E+03   0.445855E+01   0.000000E+00  -0.341360E+01
  2136   0.202605E+03   0.448203E+01   0.000000E+00  -0.332058E+01
  2137   0.201441E+03   0.450606E+01   0.000000E+00  -0.323111E+01
  2138   0.200280E+03   0.453061E+01   0.000000E+00  -0.314521E+01
  2139   0.199123E+03   0.455566E+01   0.000000E+00  -0.306288E+01
  2140   0.197970E+03   0.458121E+01   0.000000E+00  -0.298414E+01
  2141   0.196820E+03   0.460723E+01   0.000000E+00  -0.290899E+01
  2142   0.195675E+03   0.463371E+01   0.000000E+00  -0.283742E+01
  2143   0.194533E+03   0.466062E+01   0.000000E+00  -0.276945E+01
  2144   0.193397E+03   0.468797E+01   0.000000E+00  -0.270507E+01
  2145   0.192265E+03   0.471571E+01   0.000000E+00  -0.264429E+01
  2146   0.191138E+03   0.474384E+01   0.000000E+00  -0.258711E+01
  2147   0.190016E+03   0.477235E+01   0.000000E+00  -0.253353E+01
  2148   0.188901E+03   0.480120E+01   0.000000E+00  -0.248355E+01
  2149   0.187791E+03   0.483039E+01   0.000000E+00  -0.243716E+01
  2150   0.186688E+03   0.485991E+01   0.000000E+00  -0.239435E+01
  2151   0.185591E+03   0.488972E+01   0.000000E+00  -0.235512E+01
  2152   0.184500E+03   0.491981E+01   0.000000E+00  -0.231947E+01
  2153   0.183417E+03   0.495016E+01   0.000000E+00  -0.228737E+01
  2154   0.182341E+03   0.498076E+01   0.000000E+00  -0.225880E+01
  2155   0.181272E+03   0.501160E+01   0.000000E+00  -0.223376E+01
  2156   0.180210E+03   0.504264E+01   0.000000E+00  -0.221221E+01
  2157   0.179156E+03   0.507388E+01   0.000000E+00  -0.219413E+01
  2158   0.178109E+03   0.510529E+01   0.000000E+00  -0.217951E+01
  2159   0.177070E+03   0.513688E+01   0.000000E+00  -0.216832E+01
  2160   0.176039E+03   0.516859E+01   0.000000E+00  -0.216054E+01
  2161   0.175016E+03   0.520044E+01   0.000000E+00  -0.215614E+01
  2162   0.174001E+03   0.523239E+01   0.000000E+00  -0.215510E+01
  2163   0.172995E+03   0.526444E+01   0.000000E+00  -0.215740E+01
  2164   0.171997E+03   0.529655E+01   0.000000E+00  -0.216299E+01
  2165   0.171008E+03   0.532872E+01   0.000000E+00  -0.217186E+01
  2166   0.170028E+03   0.536092E+01   0.000000E+00  -0.218398E+01
  2167   0.169056E+03   0.539314E+01   0.000000E+00  -0.219932E+01
  2168   0.168094E+03   0.542536E+01   0.000000E+00  -0.221784E+01
  2169   0.167141E+03   0.545757E+01   0.000000E+00  -0.223949E+01
  2170   0.166197E+03   0.548975E+01   0.000000E+00  -0.226425E+01
  2171   0.165262E+03   0.552188E+01   0.000000E+00  -0.229207E+01
  2172   0.164338E+03   0.555396E+01   0.000000E+00  -0.232291E+01
  2173   0.163423E+03   0.558595E+01   0.000000E+00  -0.235672E+01
  2174   0.162518E+03   0.561786E+01   0.000000E+00  -0.239347E+01
  2175   0.161624E+03   0.564966E+01   0.000000E+00  -0.243312E+01
  2176   0.160739E+03   0.568133E+01   0.000000E+00  -0.247562E+01
  2177   0.159865E+03   0.571286E+01   0.000000E+00  -0.252094E+01
  2178   0.159002E+03   0.574424E+01   0.000000E+00  -0.256903E+01
  2179   0.158148E+03   0.577544E+01   0.000000E+00  -0.261985E+01
  2180   0.157306E+03   0.580645E+01   0.000000E+00  -0.267337E+01
  2181   0.156474E+03   0.583725E+01   0.000000E+00  -0.272954E+01
  2182   0.155653E+03   0.586782E+01   0.000000E+00  -0.278831E+01
  2183   0.154843E+03   0.589817E+01   0.000000E+00  -0.284964E+01
  2184   0.154045E+03   0.592827E+01   0.000000E+00  -0.291347E+01
  2185   0.153257E+03   0.595809E+01   0.000000E+00  -0.297975E+01
  2186   0.152480E+03   0.598765E+01   0.000000E+00  -0.304843E+01
  2187   0.151716E+03   0.601690E+01   0.000000E+00  -0.311946E+01
  2188   0.150962E+03   0.604585E+01   0.000000E+00  -0.319280E+01
  2189   0.150219E+03   0.607447E+01   0.000000E+00  -0.326839E+01
  2190   0.149489E+03   0.610277E+01   0.000000E+00  -0.334618E+01
  2191   0.148770E+03   0.613070E+01   0.000000E+00  -0.342612E+01
  2192   0.148063E+03   0.615828E+01   0.000000E+00  -0.350815E+01
  2193   0.147368E+03   0.618546E+01   0.000000E+00  -0.359224E+01
  2194   0.146684E+03   0.621226E+01   0.000000E+00  -0.367832E+01
  2195   0.146012E+03   0.623864E+01   0.000000E+00  -0.376634E+01
  2196   0.145353E+03   0.626460E+01   0.000000E+00  -0.385625E+01
  2197   0.144706E+03   0.629013E+01   0.000000E+00  -0.394799E+01
  2198   0.144070E+03   0.631521E+01   0.000000E+00  -0.404149E+01
  2199   0.143446E+03   0.633984E+01   0.000000E+00  -0.413670E+01
  2200   0.142835E+03   0.636400E+01   0.000000E+00  -0.423355E+01
  2201   0.142237E+03   0.638769E+01   0.000000E+00  -0.433199E+01
  2202   0.141650E+03   0.641088E+01   0.000000E+00  -0.443196E+01
  2203   0.141076E+03   0.643358E+01   0.000000E+00  -0.453342E+01
  2204   0.140514E+03   0.645576E+01   0.000000E+00  -0.463631E+01
  2205   0.139964E+03   0.647742E+01   0.000000E+00  -0.474057E+01
  2206   0.139426E+03   0.649855E+01   0.000000E+00  -0.484618E+01
  2207   0.138901E+03   0.651914E+01   0.000000E+00  -0.495306E+01
  2208   0.138387E+03   0.653916E+01   0.000000E+00  -0.506117E+01
  2209   0.137886E+03   0.655862E+01   0.000000E+00  -0.517045E+01
  2210   0.137397E+03   0.657751E+01   0.000000E+00  -0.528086E+01
  2211   0.136919E+03   0.659582E+01   0.000000E+00  -0.539233E+01
  2212   0.136453E+03   0.661354E+01   0.000000E+00  -0.550482E+01
  2213   0.136000E+03   0.663065E+01   0.000000E+00  -0.561825E+01
  2214   0.135558E+03   0.664716E+01   0.000000E+00  -0.573258E+01
  2215   0.135127E+03   0.666306E+01   0.000000E+00  -0.584775E+01
  2216   0.134708E+03   0.667833E+01   0.000000E+00  -0.596369E+01
  2217   0.134301E+03   0.669298E+01   0.000000E+00  -0.608036E+01
  2218   0.133906E+03   0.670699E+01   0.000000E+00  -0.619770E+01
  2219   0.133521E+03   0.672037E+01   0.000000E+00  -0.631564E+01
  2220   0.133149E+03   0.673310E+01   0.000000E+00  -0.643414E+01
  2221   0.132787E+03   0.674519E+01   0.000000E+00  -0.655315E+01
  2222   0.132437E+03   0.675661E+01   0.000000E+00  -0.667258E+01
  2223   0.132098E+03   0.676738E+01   0.000000E+00  -0.679240E+01
  2224   0.131770E+03   0.677749E+01   0.000000E+00  -0.691254E+01
  2225   0.131453E+03   0.678691E+01   0.000000E+00  -0.703295E+01
  2226   0.131146E+03   0.679567E+01   0.000000E+00  -0.715358E+01
  2227   0.130851E+03   0.680373E+01   0.000000E+00  -0.727436E+01
  2228   0.130566E+03   0.681112E+01   0.000000E+00  -0.739524E+01
  2229   0.130291E+03   0.681780E+01   0.000000E+00  -0.751616E+01
  2230   0.130027E+03   0.682379E+01   0.000000E+00  -0.763707E+01
  2231   0.129774E+03   0.682908E+01   0.000000E+00  -0.775790E+01
  2232   0.129530E+03   0.683367E+01   0.000000E+00  -0.787860E+01
  2233   0.129296E+03   0.683756E+01   0.000000E+00  -0.799912E+01
  2234   0.129073E+03   0.684075E+01   0.000000E+00  -0.811939E+01
  2235   0.128859E+03   0.684324E+01   0.000000E+00  -0.823936E+01
  2236   0.128655E+03   0.684503E+01   0.000000E+00  -0.835897E+01
  2237   0.128461E+03   0.684612E+01   0.000000E+00  -0.847816E+01
  2238   0.128276E+03   0.684651E+01   0.000000E+00  -0.859688E+01
  2239   0.128100E+03   0.684620E+01   0.000000E+00  -0.871507E+01
  2240   0.127934E+03   0.684519E+01   0.000000E+00  -0.883269E+01
  2241   0.127777E+03   0.684346E+01   0.000000E+00  -0.894967E+01
  2242   0.127628E+03   0.684103E+01   0.000000E+00  -0.906596E+01
  2243   0.127489E+03   0.683790E+01   0.000000E+00  -0.918150E+01
  2244   0.127358E+03   0.683405E+01   0.000000E+00  -0.929625E+01
  2245   0.127235E+03   0.682949E+01   0.000000E+00  -0.941015E+01
  2246   0.127120E+03   0.682424E+01   0.000000E+00  -0.952316E+01
  2247   0.127014E+03   0.681828E+01   0.000000E+00  -0.963520E+01
  2248   0.126915E+03   0.681161E+01   0.000000E+00  -0.974624E+01
  2249   0.126825E+03   0.680425E+01   0.000000E+00  -0.985622E+01
  2250   0.126742E+03   0.679619E+01   0.000000E+00  -0.996509E+01
  2251   0.126667E+03   0.678743E+01   0.000000E+00  -0.100728E+02
  2252   0.126599E+03   0.677797E+01   0.000000E+00  -0.101793E+02
  2253   0.126538E+03   0.676783E+01   0.000000E+00  -0.102846E+02
  2254   0.126484E+03   0.675700E+01   0.000000E+00  -0.103886E+02
  2255   0.126436E+03   0.674547E+01   0.000000E+00  -0.104913E+02
  2256   0.126396E+03   0.673325E+01   0.000000E+00  -0.105926E+02
  2257   0.126362E+03   0.672035E+01   0.000000E+00  -0.106926E+02
  2258   0.126335E+03   0.670677E+01   0.000000E+00  -0.107911E+02
  2259   0.126314E+03   0.669250E+01   0.000000E+00  -0.108882E+02
  2260   0.126299E+03   0.667757E+01   0.000000E+00  -0.109838E+02
  2261   0.126291E+03   0.666197E+01   0.000000E+00  -0.110779E+02
  2262   0.126288E+03   0.664572E+01   0.000000E+00  -0.111705E+02
  2263   0.126290E+03   0.662883E+01   0.000000E+00  -0.112614E+02
  2264   0.126298E+03   0.661130E+01   0.000000E+00  -0.113508E+02
  2265   0.126312E+03   0.659314E+01   0.000000E+00  -0.114385E+02
  2266   0.126331E+03   0.657435E+01   0.000000E+00  -0.115245E+02
  2267   0.126355E+03   0.655494E+01   0.000000E+00  -0.116088E+02
  2268   0.126383E+03   0.653492E+01   0.000000E+00  -0.116914E+02
  2269   0.126416E+03   0.651430E+01   0.000000E+00  -0.117722E+02
  2270   0.126454E+03   0.649308E+01   0.000000E+00  -0.118513E+02
  2271   0.126496E+03   0.647126E+01   0.000000E+00  -0.119285E+02
  2272   0.126543E+03   0.644885E+01   0.000000E+00  -0.120039E+02
  2273   0.126593E+03   0.642586E+01   0.000000E+00  -0.120774E+02
  2274   0.126647E+03   0.640230E+01   0.000000E+00  -0.121490E+02
  2275   0.126705E+03   0.637819E+01   0.000000E+00  -0.122187E+02
  2276   0.126766E+03   0.635352E+01   0.000000E+00  -0.122865E+02
  2277   0.126830E+03   0.632831E+01   0.000000E+00  -0.123524E+02
  2278   0.126898E+03   0.630257E+01   0.000000E+00  -0.124162E+02
  2279   0.126968E+03   0.627631E+01   0.000000E+00  -0.124781E+02
  2280   0.127041E+03   0.624953E+01   0.000000E+00  -0.125379E+02
  2281   0.127117E+03   0.622223E+01   0.000000E+00  -0.125957E+02
  2282   0.127195E+03   0.619445E+01   0.000000E+00  -0.126514E+02
  2283   0.127274E+03   0.616618E+01   0.000000E+00  -0.127051E+02
  2284   0.127357E+03   0.613742E+01   0.000000E+00  -0.127566E+02
  2285   0.127440E+03   0.610818E+01   0.000000E+00  -0.128060E+02
  2286   0.127526E+03   0.607849E+01   0.000000E+00  -0.128533E+02
  2287   0.127613E+03   0.604834E+01   0.000000E+00  -0.128985E+02
  2288   0.127701E+03   0.601775E+01   0.000000E+00  -0.129414E+02
  2289   0.127790E+03   0.598673E+01   0.000000E+00  -0.129822E+02
  2290   0.127880E+03   0.595530E+01   0.000000E+00  -0.130208E+02
  2291   0.127970E+03   0.592345E+01   0.000000E+00  -0.130573E+02
  2292   0.128061E+03   0.589122E+01   0.000000E+00  -0.130915E+02
  2293   0.128152E+03   0.585861E+01   0.000000E+00  -0.131235E+02
  2294   0.128244E+03   0.582563E+01   0.000000E+00  -0.131533E+02
  2295   0.128335E+03   0.579229E+01   0.000000E+00  -0.131808E+02
  2296   0.128426E+03   0.575860E+01   0.000000E+00  -0.132061E+02
  2297   0.128516E+03   0.572457E+01   0.000000E+00  -0.132292E+02
  2298   0.128605E+03   0.569021E+01   0.000000E+00  -0.132500E+02
  2299   0.128695E+03   0.565553E+01   0.000000E+00  -0.132686E+02
  2300   0.128782E+03   0.562055E+01   0.000000E+00  -0.132848E+02
  2301   0.128869E+03   0.558526E+01   0.000000E+00  -0.132988E+02
  2302   0.128954E+03   0.554970E+01   0.000000E+00  -0.133105E+02
  2303   0.129037E+03   0.551385E+01   0.000000E+00  -0.133200E+02
  2304   0.129119E+03   0.547774E+01   0.000000E+00  -0.133272E+02
  2305   0.129199E+03   0.544139E+01   0.000000E+00  -0.133321E+02
  2306   0.129277E+03   0.540479E+01   0.000000E+00  -0.133348E+02
  2307   0.129354E+03   0.536796E+01   0.000000E+00  -0.133352E+02
  2308   0.129428E+03   0.533092E+01   0.000000E+00  -0.133334E+02
  2309   0.129500E+03   0.529367E+01   0.000000E+00  -0.133293E+02
  2310   0.129569E+03   0.525624E+01   0.000000E+00  -0.133230E+02
  2311   0.129637E+03   0.521862E+01   0.000000E+00  -0.133146E+02
  2312   0.129701E+03   0.518083E+01   0.000000E+00  -0.133039E+02
  2313   0.129763E+03   0.514288E+01   0.000000E+00  -0.132910E+02
  2314   0.129823E+03   0.510480E+01   0.000000E+00  -0.132760E+02
  2315   0.129879E+03   0.506657E+01   0.000000E+00  -0.132588E+02
  2316   0.129933E+03   0.502823E+01   0.000000E+00  -0.132394E+02
  2317   0.129983E+03   0.498978E+01   0.000000E+00  -0.132179E+02
  2318   0.130030E+03   0.495122E+01   0.000000E+00  -0.131943E+02
  2319   0.130074E+03   0.491258E+01   0.000000E+00  -0.131686E+02
  2320   0.130114E+03   0.487386E+01   0.000000E+00  -0.131408E+02
  2321   0.130151E+03   0.483508E+01   0.000000E+00  -0.131109E+02
  2322   0.130184E+03   0.479625E+01   0.000000E+00  -0.130790E+02
  2323   0.130214E+03   0.475737E+01   0.000000E+00  -0.130450E+02
  2324   0.130239E+03   0.471848E+01   0.000000E+00  -0.130090E+02
  2325   0.130261E+03   0.467957E+01   0.000000E+00  -0.129711E+02
  2326   0.130278E+03   0.464066E+01   0.000000E+00  -0.129312E+02
  2327   0.130292E+03   0.460176E+01   0.000000E+00  -0.128893E+02
  2328   0.130302E+03   0.456290E+01   0.000000E+00  -0.128456E+02
  2329   0.130307E+03   0.452407E+01   0.000000E+00  -0.127999E+02
  2330   0.130308E+03   0.448530E+01   0.000000E+00  -0.127524E+02
  2331   0.130304E+03   0.444658E+01   0.000000E+00  -0.127031E+02
  2332   0.130296E+03   0.440794E+01   0.000000E+00  -0.126519E+02
  2333   0.130284E+03   0.436936E+01   0.000000E+00  -0.125989E+02
  2334   0.130267E+03   0.433089E+01   0.000000E+00  -0.125442E+02
  2335   0.130244E+03   0.429252E+01   0.000000E+00  -0.124877E+02
  2336   0.130217E+03   0.425425E+01   0.000000E+00  -0.124295E+02
  2337   0.130185E+03   0.421612E+01   0.000000E+00  -0.123696E+02
  2338   0.130148E+03   0.417812E+01   0.000000E+00  -0.123080E+02
  2339   0.130106E+03   0.414026E+01   0.000000E+00  -0.122448E+02
  2340   0.130059E+03   0.410257E+01   0.000000E+00  -0.121801E+02
  2341   0.130006E+03   0.406504E+01   0.000000E+00  -0.121138E+02
  2342   0.129948E+03   0.402769E+01   0.000000E+00  -0.120458E+02
  2343   0.129885E+03   0.399053E+01   0.000000E+00  -0.119765E+02
  2344   0.129816E+03   0.395356E+01   0.000000E+00  -0.119056E+02
  2345   0.129741E+03   0.391682E+01   0.000000E+00  -0.118333E+02
  2346   0.129661E+03   0.388028E+01   0.000000E+00  -0.117596E+02
  2347   0.129576E+03   0.384397E+01   0.000000E+00  -0.116845E+02
  2348   0.129484E+03   0.380789E+01   0.000000E+00  -0.116080E+02
  2349   0.129387E+03   0.377205E+01   0.000000E+00  -0.115302E+02
  2350   0.129283E+03   0.373648E+01   0.000000E+00  -0.114512E+02
  2351   0.129175E+03   0.370117E+01   0.000000E+00  -0.113709E+02
  2352   0.129060E+03   0.366613E+01   0.000000E+00  -0.112894E+02
  2353   0.128939E+03   0.363137E+01   0.000000E+00  -0.112066E+02
  2354   0.128812E+03   0.359691E+01   0.000000E+00  -0.111228E+02
  2355   0.128679E+03   0.356274E+01   0.000000E+00  -0.110378E+02
  2356   0.128540E+03   0.352890E+01   0.000000E+00  -0.109518E+02
  2357   0.128396E+03   0.349537E+01   0.000000E+00  -0.108647E+02
  2358   0.128245E+03   0.346217E+01   0.000000E+00  -0.107766E+02
  2359   0.128089E+03   0.342930E+01   0.000000E+00  -0.106876E+02
  2360   0.127927E+03   0.339677E+01   0.000000E+00  -0.105975E+02
  2361   0.127758E+03   0.336458E+01   0.000000E+00  -0.105066E+02
  2362   0.127584E+03   0.333276E+01   0.000000E+00  -0.104148E+02
  2363   0.127404E+03   0.330130E+01   0.000000E+00  -0.103221E+02
  2364   0.127217E+03   0.327020E+01   0.000000E+00  -0.102286E+02
  2365   0.127026E+03   0.323948E+01   0.000000E+00  -0.101344E+02
  2366   0.126828E+03   0.320915E+01   0.000000E+00  -0.100395E+02
  2367   0.126624E+03   0.317919E+01   0.000000E+00  -0.994379E+01
  2368   0.126415E+03   0.314964E+01   0.000000E+00  -0.984742E+01
  2369   0.126200E+03   0.312049E+01   0.000000E+00  -0.975052E+01
  2370   0.125979E+03   0.309175E+01   0.000000E+00  -0.965294E+01
  2371   0.125753E+03   0.306343E+01   0.000000E+00  -0.955483E+01
  2372   0.125520E+03   0.303552E+01   0.000000E+00  -0.945621E+01
  2373   0.125283E+03   0.300804E+01   0.000000E+00  -0.935715E+01
  2374   0.125039E+03   0.298099E+01   0.000000E+00  -0.925765E+01
  2375   0.124791E+03   0.295437E+01   0.000000E+00  -0.915773E+01
  2376   0.124537E+03   0.292820E+01   0.000000E+00  -0.905747E+01
  2377   0.124276E+03   0.290247E+01   0.000000E+00  -0.895686E+01
  2378   0.124011E+03   0.287719E+01   0.000000E+00  -0.885596E+01
  2379   0.123740E+03   0.285237E+01   0.000000E+00  -0.875482E+01
  2380   0.123465E+03   0.282800E+01   0.000000E+00  -0.865348E+01
  2381   0.123184E+03   0.280409E+01   0.000000E+00  -0.855196E+01
  2382   0.122897E+03   0.278065E+01   0.000000E+00  -0.845031E+01
  2383   0.122606E+03   0.275767E+01   0.000000E+00  -0.834855E+01
  2384   0.122309E+03   0.273518E+01   0.000000E+00  -0.824673E+01
  2385   0.122008E+03   0.271315E+01   0.000000E+00  -0.814488E+01
  2386   0.121701E+03   0.269159E+01   0.000000E+00  -0.804303E+01
  2387   0.121389E+03   0.267052E+01   0.000000E+00  -0.794125E+01
  2388   0.121073E+03   0.264994E+01   0.000000E+00  -0.783956E+01
  2389   0.120752E+03   0.262985E+01   0.000000E+00  -0.773801E+01
  2390   0.120425E+03   0.261023E+01   0.000000E+00  -0.763662E+01
  2391   0.120095E+03   0.259112E+01   0.000000E+00  -0.753544E+01
  2392   0.119760E+03   0.257249E+01   0.000000E+00  -0.743452E+01
  2393   0.119420E+03   0.255436E+01   0.000000E+00  -0.733388E+01
  2394   0.119077E+03   0.253673E+01   0.000000E+00  -0.723356E+01
  2395   0.118729E+03   0.251960E+01   0.000000E+00  -0.713359E+01
  2396   0.118377E+03   0.250296E+01   0.000000E+00  -0.703402E+01
  2397   0.118020E+03   0.248682E+01   0.000000E+00  -0.693487E+01
  2398   0.117660E+03   0.247119E+01   0.000000E+00  -0.683619E+01
  2399   0.117296E+03   0.245605E+01   0.000000E+00  -0.673800E+01
  2400   0.116927E+03   0.244141E+01   0.000000E+00  -0.664035E+01
  2401   0.116555E+03   0.242727E+01   0.000000E+00  -0.654326E+01
  2402   0.116179E+03   0.241363E+01   0.000000E+00  -0.644678E+01
  2403   0.115799E+03   0.240048E+01   0.000000E+00  -0.635092E+01
